time,callsign,latitude,longitude,tas,heading,altitude
2016-08-15 17:00:00,A5,37.620509999999996,-122.38223,14,135,0.06
2016-08-15 17:00:01,A5,37.62048,-122.38216000000001,14,135,0.06
2016-08-15 17:00:02,A5,37.62044,-122.38208999999999,15,142,0.06
2016-08-15 17:00:03,A5,37.62041,-122.38201000000001,16,132,0.06
2016-08-15 17:00:04,A5,37.62037,-122.38193000000001,17,139,0.06
2016-08-15 17:00:05,A5,37.62032,-122.38181000000002,17,134,0.06
2016-08-15 17:00:06,A5,37.620290000000004,-122.38172,17,129,0.06
2016-08-15 17:00:07,A5,37.620259999999995,-122.38167,19,144,0.06
2016-08-15 17:00:08,A5,37.62025,-122.38157,17,114,0.06
2016-08-15 17:00:09,A5,37.62018,-122.38148999999999,18,154,0.06
2016-08-15 17:00:10,A5,37.62015,-122.3814,19,129,0.06
2016-08-15 17:00:11,A5,37.6201,-122.38131000000001,19,142,0.06
2016-08-15 17:00:12,A5,37.62007,-122.3812,18,126,0.06
2016-08-15 17:00:13,A5,37.62004,-122.38112,19,132,0.06
2016-08-15 17:00:14,A5,37.62,-122.38103000000001,18,136,0.06
2016-08-15 17:00:15,A5,37.61996,-122.38094,17,136,0.06
2016-08-15 17:00:16,A5,37.61992,-122.38086000000001,17,139,0.06
2016-08-15 17:00:17,A5,37.61989000000001,-122.38077,17,129,0.06
2016-08-15 17:00:18,A5,37.61985,-122.38068999999999,17,139,0.06
2016-08-15 17:00:19,A5,37.61981,-122.38061,16,139,0.06
2016-08-15 17:00:20,A5,37.61978,-122.38053000000001,16,132,0.06
2016-08-15 17:00:21,A5,37.61975,-122.38046000000001,15,135,0.06
2016-08-15 17:00:22,A5,37.61972,-122.38038,15,132,0.06
2016-08-15 17:00:23,A5,37.61969000000001,-122.38031000000001,15,135,0.06
2016-08-15 17:00:24,A5,37.61967,-122.38023000000001,15,124,0.06
2016-08-15 17:00:25,A5,37.61963,-122.38016,15,142,0.06
2016-08-15 17:00:26,A5,37.6196,-122.3801,15,139,0.06
2016-08-15 17:00:27,A5,37.61956,-122.38003,15,142,0.06
2016-08-15 17:00:28,A5,37.61952,-122.37996000000001,16,142,0.06
2016-08-15 17:00:29,A5,37.619479999999996,-122.37988,16,139,0.06
2016-08-15 17:00:30,A5,37.61943,-122.37981,15,149,0.06
2016-08-15 17:00:31,A5,37.61939,-122.37975,15,147,0.06
2016-08-15 17:00:32,A5,37.61935,-122.3797,14,152,0.06
2016-08-15 17:00:33,A5,37.61931,-122.37963,14,142,0.06
2016-08-15 17:00:34,A5,37.61926,-122.37958,14,158,0.06
2016-08-15 17:00:35,A5,37.619209999999995,-122.37953999999999,14,164,0.06
2016-08-15 17:00:36,A5,37.619170000000004,-122.37948,14,147,0.06
2016-08-15 17:00:37,A5,37.61912,-122.37943,14,158,0.06
2016-08-15 17:00:38,A5,37.61908,-122.37937,14,147,0.06
2016-08-15 17:00:39,A5,37.61903,-122.37931,15,153,0.06
2016-08-15 17:00:41,A5,37.61892,-122.37921000000001,15,161,0.06
2016-08-15 17:00:42,A5,37.61886,-122.37917,15,169,0.06
2016-08-15 17:00:43,A5,37.618809999999996,-122.37913,16,164,0.06
2016-08-15 17:00:44,A5,37.61874,-122.3791,15,178,0.06
2016-08-15 17:00:45,A5,37.61867,-122.37906000000001,16,172,0.06
2016-08-15 17:00:46,A5,37.61862,-122.37902,16,164,0.06
2016-08-15 17:00:47,A5,37.618559999999995,-122.37896,15,158,0.06
2016-08-15 17:00:49,A5,37.61844,-122.37888999999998,14,172,0.06
2016-08-15 17:00:50,A5,37.61839000000001,-122.37885,15,164,0.06
2016-08-15 17:00:51,A5,37.61834,-122.37881000000002,14,164,0.06
2016-08-15 17:00:52,A5,37.61827,-122.37878,15,178,0.06
2016-08-15 17:00:53,A5,37.61821,-122.37875,15,175,0.06
2016-08-15 17:00:54,A5,37.61812000000001,-122.37876000000001,14,202,0.06
2016-08-15 17:00:55,A5,37.61807,-122.37873,14,171,0.06
2016-08-15 17:00:56,A5,37.61802,-122.37872,13,188,0.06
2016-08-15 17:00:57,A5,37.61796,-122.3787,12,182,0.06
2016-08-15 17:00:58,A5,37.617909999999995,-122.37868999999999,12,188,0.13
2016-08-15 17:01:00,A5,37.61781,-122.37868,12,192,0.13
2016-08-15 17:01:01,A5,37.61774000000001,-122.37868999999999,11,203,0.13
2016-08-15 17:01:02,A5,37.61769,-122.37868,11,188,0.13
2016-08-15 17:01:03,A5,37.61764,-122.37868999999999,11,206,0.13
2016-08-15 17:01:04,A5,37.61759,-122.3787,11,206,0.13
2016-08-15 17:01:06,A5,37.61755,-122.37878,12,254,0.13
2016-08-15 17:01:07,A5,37.61748,-122.37881000000002,11,215,0.13
2016-08-15 17:01:08,A5,37.61744,-122.37886,9,241,0.13
2016-08-15 17:01:09,A5,37.61743,-122.37886999999999,10,235,0.13
2016-08-15 17:01:10,A5,37.61741,-122.3789,7,246,0.13
2016-08-15 17:01:11,A5,37.61738,-122.37893999999999,7,243,0.13
2016-08-15 17:01:12,A5,37.61736,-122.37896,8,235,0.13
2016-08-15 17:01:13,A5,37.61734000000001,-122.37898999999999,8,246,0.13
2016-08-15 17:01:14,A5,37.617309999999996,-122.37903,8,243,0.13
2016-08-15 17:01:15,A5,37.61728,-122.37906000000001,9,235,0.13
2016-08-15 17:01:16,A5,37.61725,-122.3791,10,243,0.13
2016-08-15 17:01:17,A5,37.61721,-122.37913999999999,10,235,0.13
2016-08-15 17:01:18,A5,37.61718,-122.37918,10,243,0.13
2016-08-15 17:01:19,A5,37.61715,-122.37921999999999,10,243,0.13
2016-08-15 17:01:20,A5,37.61712,-122.37926000000002,9,243,0.13
2016-08-15 17:01:21,A5,37.6171,-122.37929,8,246,0.13
2016-08-15 17:01:22,A5,37.61707,-122.37931,6,224,0.13
2016-08-15 17:01:23,A5,37.617059999999995,-122.37933000000001,6,254,0.13
2016-08-15 17:01:24,A5,37.61704,-122.37933999999998,7,218,0.13
2016-08-15 17:01:25,A5,37.617020000000004,-122.37938,6,254,0.13
2016-08-15 17:01:26,A5,37.61701,-122.37942,7,269,0.13
2016-08-15 17:01:29,A5,37.61705,-122.37952,7,313,0.13
2016-08-15 17:01:30,A5,37.61703,-122.37957,8,260,0.13
2016-08-15 17:01:32,A5,37.61701,-122.37959,8,235,0.13
2016-08-15 17:01:33,A5,37.617020000000004,-122.37964,7,301,0.13
2016-08-15 17:01:34,A5,37.617020000000004,-122.37968000000001,6,287,0.13
2016-08-15 17:01:35,A5,37.617020000000004,-122.37971,6,287,0.13
2016-08-15 17:01:36,A5,37.61703,-122.37973000000001,5,319,0.13
2016-08-15 17:01:37,A5,37.61704,-122.37976,5,309,0.13
2016-08-15 17:01:38,A5,37.61704,-122.37976,5,309,0.13
2016-08-15 17:01:39,A5,37.61705,-122.37978000000001,6,319,0.13
2016-08-15 17:01:40,A5,37.61707,-122.37983,5,313,0.13
2016-08-15 17:01:41,A5,37.61708,-122.37987,5,304,0.13
2016-08-15 17:01:42,A5,37.61709000000001,-122.37988,5,338,0.13
2016-08-15 17:01:43,A5,37.61709000000001,-122.3799,4,287,0.13
2016-08-15 17:01:44,A5,37.61711,-122.37991000000001,4,355,0.13
2016-08-15 17:01:45,A5,37.61712,-122.37993,5,319,0.13
2016-08-15 17:01:46,A5,37.617129999999996,-122.37997,6,304,0.13
2016-08-15 17:01:48,A5,37.61711,-122.38002,6,260,0.13
2016-08-15 17:01:50,A5,37.61709000000001,-122.38011999999999,5,272,0.13
2016-08-15 17:01:52,A5,37.61708,-122.38015,4,264,0.13
2016-08-15 17:01:53,A5,37.61707,-122.38016,4,235,0.13
2016-08-15 17:01:54,A5,37.61707,-122.38018000000001,3,287,0.13
2016-08-15 17:01:56,A5,37.61705,-122.38023000000001,5,260,0.13
2016-08-15 17:01:59,A5,37.61705,-122.38025,4,287,0.13
2016-08-15 17:00:04,A7,37.61551,-122.38121000000001,0,158,0.06
2016-08-15 17:00:05,A7,37.61551,-122.38117,5,107,0.06
2016-08-15 17:00:06,A7,37.61549,-122.38113999999999,6,147,0.06
2016-08-15 17:00:07,A7,37.61548,-122.38111,7,129,0.06
2016-08-15 17:00:08,A7,37.61547,-122.38108000000001,7,129,0.06
2016-08-15 17:00:09,A7,37.61545,-122.38103999999998,8,139,0.06
2016-08-15 17:00:10,A7,37.61542,-122.38101,8,158,0.06
2016-08-15 17:00:11,A7,37.6154,-122.38096000000002,8,133,0.06
2016-08-15 17:00:13,A7,37.61534,-122.38091000000001,9,163,0.06
2016-08-15 17:00:14,A7,37.61531,-122.38088,9,158,0.06
2016-08-15 17:00:15,A7,37.61528,-122.38083999999999,9,150,0.06
2016-08-15 17:00:16,A7,37.61524,-122.38082,9,175,0.06
2016-08-15 17:00:17,A7,37.61521,-122.38081000000001,9,182,0.06
2016-08-15 17:00:18,A7,37.61517,-122.3808,10,185,0.06
2016-08-15 17:00:19,A7,37.61513,-122.38076000000001,13,158,0.06
2016-08-15 17:00:20,A7,37.61505,-122.38078999999999,13,213,0.06
2016-08-15 17:00:21,A7,37.61497,-122.38078,13,191,0.06
2016-08-15 17:00:22,A7,37.61493,-122.38078,13,197,0.06
2016-08-15 17:00:23,A7,37.614909999999995,-122.38077,13,175,0.06
2016-08-15 17:00:24,A7,37.61487,-122.38082,11,241,0.06
2016-08-15 17:00:25,A7,37.61482,-122.38089,12,244,0.06
2016-08-15 17:00:26,A7,37.61477,-122.38088,12,188,0.06
2016-08-15 17:00:27,A7,37.61472,-122.3809,13,214,0.06
2016-08-15 17:00:28,A7,37.614670000000004,-122.38091999999999,12,214,0.06
2016-08-15 17:00:29,A7,37.61461,-122.38096000000002,12,224,0.06
2016-08-15 17:00:30,A7,37.61458,-122.381,12,243,0.06
2016-08-15 17:00:31,A7,37.61453,-122.38103999999998,13,229,0.06
2016-08-15 17:00:32,A7,37.61448,-122.38106,12,214,0.06
2016-08-15 17:00:33,A7,37.61441,-122.38108000000001,12,209,0.06
2016-08-15 17:00:34,A7,37.61437,-122.38112,12,235,0.06
2016-08-15 17:00:35,A7,37.614329999999995,-122.38116000000001,11,235,0.06
2016-08-15 17:00:36,A7,37.6143,-122.3812,11,243,0.06
2016-08-15 17:00:37,A7,37.614259999999994,-122.38123,11,227,0.06
2016-08-15 17:00:38,A7,37.61421,-122.38126000000001,11,222,0.06
2016-08-15 17:00:39,A7,37.61417,-122.3813,11,235,0.06
2016-08-15 17:00:41,A7,37.61408,-122.38134,11,216,0.06
2016-08-15 17:00:42,A7,37.61403,-122.38136999999999,11,222,0.06
2016-08-15 17:00:43,A7,37.61399,-122.3814,11,227,0.06
2016-08-15 17:00:44,A7,37.61395,-122.38141999999999,11,218,0.06
2016-08-15 17:00:45,A7,37.6139,-122.38147,11,235,0.06
2016-08-15 17:00:46,A7,37.613859999999995,-122.38148999999999,11,218,0.06
2016-08-15 17:00:47,A7,37.61381,-122.38151,13,214,0.06
2016-08-15 17:00:49,A7,37.6137,-122.38155,13,213,0.06
2016-08-15 17:00:50,A7,37.613640000000004,-122.38157,14,211,0.06
2016-08-15 17:00:51,A7,37.61359,-122.38163,14,240,0.06
2016-08-15 17:00:52,A7,37.61352,-122.38167,15,221,0.06
2016-08-15 17:00:53,A7,37.61347,-122.3817,17,222,0.06
2016-08-15 17:00:54,A7,37.613409999999995,-122.38176999999999,16,239,0.06
2016-08-15 17:00:55,A7,37.61335,-122.38183000000001,15,235,0.06
2016-08-15 17:00:56,A7,37.6133,-122.38186999999999,17,229,0.06
2016-08-15 17:00:57,A7,37.61324000000001,-122.38192,17,230,0.06
2016-08-15 17:00:58,A7,37.613170000000004,-122.38196,17,221,0.06
2016-08-15 17:01:00,A7,37.61303,-122.38203999999999,17,221,0.06
2016-08-15 17:01:01,A7,37.61295,-122.38208,17,218,0.06
2016-08-15 17:01:02,A7,37.61288,-122.3821,17,209,0.06
2016-08-15 17:01:03,A7,37.612809999999996,-122.38213,16,215,0.06
2016-08-15 17:01:04,A7,37.61275,-122.38218,16,230,0.06
2016-08-15 17:01:06,A7,37.612629999999996,-122.38228000000001,16,230,0.06
2016-08-15 17:01:07,A7,37.61257,-122.38231999999999,16,224,0.06
2016-08-15 17:01:08,A7,37.6125,-122.38235,16,215,0.06
2016-08-15 17:01:09,A7,37.61244,-122.3824,17,230,0.06
2016-08-15 17:01:10,A7,37.61238,-122.38246000000001,17,235,0.06
2016-08-15 17:01:11,A7,37.61231,-122.38251000000001,18,226,0.06
2016-08-15 17:01:12,A7,37.61223,-122.38256000000001,19,223,0.06
2016-08-15 17:01:13,A7,37.612159999999996,-122.38261000000001,19,226,0.06
2016-08-15 17:01:14,A7,37.61208,-122.38266000000002,19,223,0.06
2016-08-15 17:01:15,A7,37.61201,-122.38271,19,226,0.06
2016-08-15 17:01:16,A7,37.611940000000004,-122.38276,19,226,0.06
2016-08-15 17:01:17,A7,37.61186,-122.38281,19,223,0.06
2016-08-15 17:01:18,A7,37.61179,-122.38286000000001,19,226,0.06
2016-08-15 17:01:19,A7,37.611709999999995,-122.38291000000001,19,223,0.06
2016-08-15 17:01:20,A7,37.61165,-122.38296000000001,19,230,0.06
2016-08-15 17:01:21,A7,37.61157,-122.38301000000001,19,223,0.06
2016-08-15 17:01:22,A7,37.6115,-122.38306000000001,19,226,0.06
2016-08-15 17:01:23,A7,37.61143,-122.38311000000002,19,226,0.06
2016-08-15 17:01:24,A7,37.61134000000001,-122.38316999999999,20,224,0.06
2016-08-15 17:01:25,A7,37.611259999999994,-122.38321,21,218,0.06
2016-08-15 17:01:26,A7,37.61117,-122.38327,21,224,0.06
2016-08-15 17:01:28,A7,37.61101,-122.38337,19,223,0.06
2016-08-15 17:01:29,A7,37.61095,-122.38343,20,235,0.06
2016-08-15 17:01:30,A7,37.61087,-122.38346999999999,19,218,0.06
2016-08-15 17:01:31,A7,37.61079,-122.38351999999999,19,223,0.06
2016-08-15 17:01:32,A7,37.61072,-122.38358000000001,19,231,0.06
2016-08-15 17:01:33,A7,37.610640000000004,-122.38362,19,218,0.06
2016-08-15 17:01:34,A7,37.61056,-122.38367,19,223,0.06
2016-08-15 17:01:35,A7,37.61049000000001,-122.38372,19,226,0.06
2016-08-15 17:01:36,A7,37.610409999999995,-122.38378,19,227,0.13
2016-08-15 17:01:37,A7,37.61034,-122.38381000000001,19,215,0.06
2016-08-15 17:01:38,A7,37.61027,-122.38387,19,231,0.06
2016-08-15 17:01:39,A7,37.6102,-122.38394,19,235,0.06
2016-08-15 17:01:40,A7,37.61013,-122.384,19,231,0.06
2016-08-15 17:01:41,A7,37.61006,-122.38407,19,235,0.13
2016-08-15 17:01:42,A7,37.61,-122.38413999999999,19,239,0.13
2016-08-15 17:01:43,A7,37.60993,-122.3842,19,231,0.13
2016-08-15 17:01:44,A7,37.60989,-122.38427,18,251,0.06
2016-08-15 17:01:45,A7,37.60982,-122.38433,17,231,0.13
2016-08-15 17:01:46,A7,37.609759999999994,-122.38439,17,235,0.13
2016-08-15 17:01:48,A7,37.60964,-122.38448999999999,17,230,0.13
2016-08-15 17:01:50,A7,37.6095,-122.38458999999999,17,226,0.13
2016-08-15 17:01:51,A7,37.60944,-122.38465,18,235,0.13
2016-08-15 17:01:52,A7,37.60937,-122.38471000000001,18,231,0.13
2016-08-15 17:01:53,A7,37.6093,-122.38476000000001,18,226,0.13
2016-08-15 17:01:54,A7,37.60924,-122.38483000000001,18,239,0.13
2016-08-15 17:01:55,A7,37.60917,-122.38488000000001,18,226,0.13
2016-08-15 17:01:56,A7,37.60909,-122.38493000000001,19,223,0.13
2016-08-15 17:01:57,A7,37.60902,-122.38498,19,226,0.13
2016-08-15 17:01:58,A7,37.6089,-122.38498,19,197,0.13
2016-08-15 17:01:59,A7,37.60882,-122.38497,17,191,0.13
2016-08-15 17:02:00,A7,37.60875,-122.38496,18,190,0.13
2016-08-15 17:02:01,A7,37.60869,-122.38498999999999,18,218,0.13
2016-08-15 17:02:02,A7,37.6086,-122.38501000000001,19,207,0.13
2016-08-15 17:02:03,A7,37.608509999999995,-122.38501000000001,20,197,0.13
2016-08-15 17:02:04,A7,37.60841,-122.38498999999999,21,188,0.13
2016-08-15 17:02:05,A7,37.60832,-122.38498999999999,21,197,0.13
2016-08-15 17:02:06,A7,37.60822,-122.385,21,201,0.13
2016-08-15 17:02:07,A7,37.60814,-122.385,20,197,0.13
2016-08-15 17:02:08,A7,37.60805,-122.38501000000001,21,202,0.13
2016-08-15 17:02:09,A7,37.60796,-122.385,21,192,0.13
2016-08-15 17:02:10,A7,37.607859999999995,-122.38501000000001,21,201,0.13
2016-08-15 17:02:11,A7,37.60776,-122.38498999999999,21,188,0.13
2016-08-15 17:02:12,A7,37.60767,-122.38498,22,192,0.13
2016-08-15 17:02:13,A7,37.60759,-122.38498,20,197,0.13
2016-08-15 17:02:14,A7,37.60747,-122.38498,19,197,0.13
2016-08-15 17:02:15,A7,37.60739,-122.38498,20,197,0.13
2016-08-15 17:02:16,A7,37.6073,-122.38498,20,197,0.13
2016-08-15 17:02:17,A7,37.6072,-122.38498,19,197,0.13
2016-08-15 17:02:19,A7,37.60704000000001,-122.38496,19,191,0.13
2016-08-15 17:02:20,A7,37.606970000000004,-122.38495,18,190,0.13
2016-08-15 17:02:21,A7,37.60689,-122.38492,18,180,0.13
2016-08-15 17:02:22,A7,37.60682,-122.3849,17,184,0.13
2016-08-15 17:02:23,A7,37.606770000000004,-122.38478,16,134,0.13
2016-08-15 17:02:24,A7,37.60674,-122.38472,18,139,0.13
2016-08-15 17:02:25,A7,37.60669,-122.38467,19,158,0.13
2016-08-15 17:02:26,A7,37.60662,-122.38457,17,148,0.13
2016-08-15 17:02:27,A7,37.606559999999995,-122.38448999999999,18,150,0.13
2016-08-15 17:02:28,A7,37.60651,-122.38441,20,145,0.13
2016-08-15 17:02:29,A7,37.60646,-122.38434,18,149,0.13
2016-08-15 17:02:30,A7,37.60639000000001,-122.38426000000001,19,154,0.13
2016-08-15 17:02:31,A7,37.60634,-122.38418999999999,19,149,0.13
2016-08-15 17:02:32,A7,37.60626,-122.38408000000001,19,149,0.13
2016-08-15 17:02:33,A7,37.60621,-122.384,17,145,0.13
2016-08-15 17:02:35,A7,37.60613,-122.38387,17,144,0.13
2016-08-15 17:02:36,A7,37.60609,-122.3838,16,142,0.13
2016-08-15 17:02:38,A7,37.60599000000001,-122.38366,16,149,0.13
2016-08-15 17:02:39,A7,37.605959999999996,-122.3836,15,139,0.13
2016-08-15 17:02:40,A7,37.605909999999994,-122.38353000000001,14,149,0.13
2016-08-15 17:02:41,A7,37.60589,-122.38346999999999,13,129,0.13
2016-08-15 17:02:42,A7,37.60586,-122.3834,14,135,0.13
2016-08-15 17:02:43,A7,37.60585,-122.38333,13,117,0.13
2016-08-15 17:02:44,A7,37.60588,-122.38325,14,81,0.13
2016-08-15 17:02:45,A7,37.6059,-122.38318999999998,14,84,0.13
2016-08-15 17:02:46,A7,37.60592000000001,-122.38311000000002,14,89,0.13
2016-08-15 17:02:47,A7,37.605959999999996,-122.38304,14,71,0.13
2016-08-15 17:02:48,A7,37.605979999999995,-122.38298,15,84,0.13
2016-08-15 17:02:50,A7,37.60605,-122.38283999999999,15,74,0.13
2016-08-15 17:02:51,A7,37.6061,-122.38278000000001,14,60,0.13
2016-08-15 17:02:52,A7,37.60615,-122.38273000000001,15,55,0.13
2016-08-15 17:02:53,A7,37.6062,-122.38268000000001,15,55,0.13
2016-08-15 17:02:54,A7,37.60626,-122.38264,15,44,0.13
2016-08-15 17:02:55,A7,37.60633,-122.3826,15,41,0.13
2016-08-15 17:02:56,A7,37.60639000000001,-122.38257,15,38,0.13
2016-08-15 17:02:57,A7,37.60645,-122.38253999999999,14,38,0.13
2016-08-15 17:02:58,A7,37.6065,-122.3825,14,49,0.13
2016-08-15 17:02:59,A7,37.60655,-122.38246000000001,14,49,0.13
2016-08-15 17:03:00,A7,37.6066,-122.38243,14,42,0.13
2016-08-15 17:03:01,A7,37.60666,-122.38238999999999,14,44,0.13
2016-08-15 17:03:02,A7,37.60672,-122.38233999999999,15,50,0.13
2016-08-15 17:03:03,A7,37.606770000000004,-122.38229,16,55,0.13
2016-08-15 17:03:04,A7,37.606770000000004,-122.38216000000001,15,107,0.13
2016-08-15 17:03:05,A7,37.60678,-122.38207,15,99,0.13
2016-08-15 17:03:06,A7,37.6068,-122.38203999999999,15,66,0.13
2016-08-15 17:03:07,A7,37.606809999999996,-122.38195,14,99,0.13
2016-08-15 17:03:08,A7,37.60682,-122.38188000000001,14,96,0.13
2016-08-15 17:03:09,A7,37.60683,-122.3818,15,98,0.13
2016-08-15 17:03:11,A7,37.606770000000004,-122.38163999999999,16,132,0.13
2016-08-15 17:03:12,A7,37.60669,-122.38157,16,162,0.13
2016-08-15 17:03:13,A7,37.60665,-122.38148999999999,17,139,0.13
2016-08-15 17:03:14,A7,37.60666,-122.38144,16,92,0.13
2016-08-15 17:03:15,A7,37.6066,-122.38136999999999,14,154,0.13
2016-08-15 17:03:16,A7,37.60658,-122.3813,12,126,0.13
2016-08-15 17:03:17,A7,37.60658,-122.38123,12,107,0.13
2016-08-15 17:03:18,A7,37.606559999999995,-122.38118,11,133,0.13
2016-08-15 17:03:19,A7,37.60654,-122.38113,10,133,0.13
2016-08-15 17:03:20,A7,37.60653,-122.38108000000001,10,121,0.13
2016-08-15 17:03:21,A7,37.60652,-122.38101999999999,9,118,0.13
2016-08-15 17:03:22,A7,37.60651,-122.38096999999999,10,121,0.13
2016-08-15 17:03:23,A7,37.60651,-122.38091999999999,9,107,0.13
2016-08-15 17:03:24,A7,37.60655,-122.38089,9,47,0.13
2016-08-15 17:03:25,A7,37.60658,-122.38086000000001,9,55,0.13
2016-08-15 17:03:26,A7,37.606609999999996,-122.38085,9,31,0.13
2016-08-15 17:03:27,A7,37.606629999999996,-122.38078999999999,8,84,0.13
2016-08-15 17:03:28,A7,37.60667,-122.3808,8,5,0.13
2016-08-15 17:03:29,A7,37.6067,-122.38078,8,44,0.13
2016-08-15 17:03:31,A7,37.60675,-122.38076000000001,6,34,0.13
2016-08-15 17:03:32,A7,37.606770000000004,-122.38077,5,355,0.13
2016-08-15 17:03:33,A7,37.606790000000004,-122.38076000000001,5,38,0.13
2016-08-15 17:03:34,A7,37.606809999999996,-122.38075,5,38,0.13
2016-08-15 17:03:35,A7,37.60683,-122.38075,4,17,0.13
2016-08-15 17:03:36,A7,37.60684000000001,-122.38075,3,17,0.13
2016-08-15 17:03:37,A7,37.60685,-122.38075,2,17,0.13
2016-08-15 17:03:40,A7,37.60686,-122.38073999999999,2,55,0.13
2016-08-15 17:03:57,A7,37.60685,-122.38072,2,139,0.13
2016-08-15 17:03:58,A7,37.60686,-122.38071000000001,6,55,0.13
2016-08-15 17:03:59,A7,37.60693,-122.38063999999999,12,55,0.13
2016-08-15 17:04:01,A7,37.60705,-122.38058999999998,20,35,0.13
2016-08-15 17:04:02,A7,37.60715,-122.3805,26,52,0.13
2016-08-15 17:04:03,A7,37.60727,-122.3804,32,50,0.13
2016-08-15 17:04:04,A7,37.607409999999994,-122.3803,35,46,0.13
2016-08-15 17:04:05,A7,37.60756,-122.38022,42,39,0.13
2016-08-15 17:04:06,A7,37.60778,-122.38009,48,42,0.13
2016-08-15 17:04:07,A7,37.60799,-122.37995,54,44,0.13
2016-08-15 17:04:08,A7,37.60821,-122.37981,56,43,0.13
2016-08-15 17:04:09,A7,37.60845,-122.37968000000001,59,40,0.06
2016-08-15 17:04:10,A7,37.6087,-122.37952,63,43,0.06
2016-08-15 17:04:11,A7,37.60902,-122.37926000000002,72,49,0.06
2016-08-15 17:04:12,A7,37.6093,-122.37911000000001,79,40,0.06
2016-08-15 17:04:13,A7,37.609629999999996,-122.37888000000001,87,45,0.06
2016-08-15 17:04:14,A7,37.60999,-122.37863999999999,90,44,0.06
2016-08-15 17:04:16,A7,37.61074,-122.37812,96,45,0.06
2016-08-15 17:04:17,A7,37.61115,-122.37788,100,41,0.06
2016-08-15 17:04:18,A7,37.61155,-122.37758000000001,106,47,0.38
2016-08-15 17:04:19,A7,37.612,-122.37728999999999,110,44,0.5
2016-08-15 17:04:20,A7,37.61245,-122.377,115,44,0.5
2016-08-15 17:04:21,A7,37.61294,-122.37666999999999,119,45,0.13
2016-08-15 17:04:22,A7,37.61342,-122.37636,123,44,0.0
2016-08-15 17:04:23,A7,37.61391,-122.37603,126,45,0.0
2016-08-15 17:04:24,A7,37.61443,-122.37568,128,45,0.13
2016-08-15 17:04:25,A7,37.614940000000004,-122.37533,135,45,0.25
2016-08-15 17:04:27,A7,37.61608,-122.37458000000001,140,44,0.25
2016-08-15 17:04:28,A7,37.616659999999996,-122.3742,146,44,0.38
2016-08-15 17:04:29,A7,37.61727,-122.37377,150,46,0.19
2016-08-15 17:04:30,A7,37.61786,-122.37337,153,45,0.19
2016-08-15 17:04:31,A7,37.61848,-122.37298999999999,156,42,0.13
2016-08-15 17:04:32,A7,37.61911,-122.37258999999999,160,43,0.13
2016-08-15 17:04:33,A7,37.61981,-122.37212,165,45,0.19
2016-08-15 17:04:34,A7,37.62047000000001,-122.37166,168,45,0.19
2016-08-15 17:04:35,A7,37.621140000000004,-122.37122,171,44,0.44
2016-08-15 17:04:36,A7,37.621809999999996,-122.37078999999999,172,43,0.5
2016-08-15 17:04:37,A7,37.62251,-122.3703,174,46,0.5
2016-08-15 17:04:38,A7,37.62324,-122.36978,175,46,0.88
2016-08-15 17:04:39,A7,37.62392,-122.36928,175,47,1.25
2016-08-15 17:04:41,A7,37.62526,-122.36833,172,46,2.38
2016-08-15 17:04:42,A7,37.62592,-122.36787,172,45,3.0
2016-08-15 17:04:43,A7,37.62658,-122.36738999999999,170,46,3.63
